#            e                         p                        s                        T
       126.35446459726157        37.92181995567356        317.9321569515987       0.5167023245715412
       126.37332060015774        37.92773189280223        317.9686492658929       0.5167209184688127
       126.39217660305391        37.93364385145328        318.0051402671294       0.5167395102999621
       126.41103260595008        37.93955583162201       318.04162995554833       0.5167581000655256
       126.42988860884626        37.94546783330393        318.0781183313901       0.5167766877660396
       126.44874461174243       37.951379856494334       318.11460539489497       0.5167952734020398
        126.4676006146386       37.957291901188874       318.15109114630303       0.5168138569740628
       126.48645661753477        37.96320396738303        318.1875755858543       0.5168324384826444
       126.50531262043094       37.969116055072604       318.22405871378874       0.5168510179283211
       126.52416862332713       37.975028164253324        318.2605405303463       0.5168695953116291
        126.5430246262233        37.98094029492091        318.2970210357668       0.5168881706331043
       126.56188062911947       37.986852447071286        318.3335002302898        0.516906743893283
       126.58073663201564        37.99276462070049        318.3699781141552       0.5169253150927015
       126.59959263491182        37.99867681580445        318.4064546876023       0.5169438842318957
       126.61844863780799        38.00458903237925        318.4429299508709       0.5169624513114018
       126.63730464070416         38.0105012704212        318.4794039042002       0.5169810163317564
       126.65616064360033       38.016413529926375        318.5158765478295       0.5169995792934952
        126.6750166464965         38.0223258108912        318.5523478819983       0.5170181401971545
       126.69387264939267        38.02823811331206        318.5888179069455       0.5170366990432707
       126.71272865228885       38.034150437185325        318.6252866229103       0.5170552558323795
       126.73158465518502         38.0400627825076        318.6617540301319       0.5170738105650176
       126.75044065808119        38.04597514927545       318.69822012884896       0.5170923632417208
       126.76929666097737        38.05188753748559       318.73468491930043       0.5171109138630255
       126.78815266387355        38.05779994713453        318.7711484017252       0.5171294624294672
       126.80700866676972        38.06371237821728       318.80761057636187       0.5171480089415764
       126.82586466966589         38.0696248307278       318.84407144344914         0.51716655339988
       126.84472067256206        38.07553730466004        318.8805310032254       0.5171850958049049
       126.86357667545823          38.081449800008        318.9169892559293       0.5172036361571778
        126.8824326783544       38.087362316765855        318.9534462017991       0.5172221744572255
       126.90128868125058         38.0932748549278        318.9899018410732       0.5172407107055751
       126.92014468414675       38.099187414488085        319.0263561739899       0.5172592449027533
       126.93900068704292        38.10509999544101        319.0628092007871       0.5172777770492869
       126.95785668993909        38.11101259778098       319.09926092170315       0.5172963071457027
       126.97671269283526        38.11692522150249        319.1357113369758       0.5173148351925277
       126.99556869573144        38.12283786660006        319.1721604468432       0.5173333611902887
       127.01442469862762       38.128750533068256         319.208608251543       0.5173518851395124
        127.0332807015238        38.13466322090185        319.2450547513131       0.5173704070407258
       127.05213670441996       38.140575930095565        319.2814999463911       0.5173889268944558
       127.07099270731614       38.146488660644145       319.31794383701464        0.517407444701229
       127.08984871021231        38.15240141254254        319.3543864234212       0.5174259604615724
       127.10870471310848        38.15831418578572       319.39082770584827       0.5174444741760129
       127.12756071600465        38.16422698036866       319.42726768453326       0.5174629858450772
       127.14641671890082        38.17013979628649       319.46370635971334       0.5174814954692922
         127.165272721797         38.1760526335344        319.5001437316258       0.5175000030491849
       127.18412872469317        38.18196549210757        319.5365798005079       0.5175185085852818
       127.20298472758934        38.18787837200135       319.57301456659656         0.51753701207811
       127.22184073048551       38.193791273211104       319.60944803012865       0.5175555135281963
       127.24069673338168        38.19970419573232        319.6458801913413       0.5175740129360676
       127.25955273627785       38.205617139560424       319.68231105047124       0.5175925103022505
       127.27840873917404         38.2115301046911        319.7187406077552       0.5176110056272721
       127.29726474207021        38.21744309111995       319.75516886342984       0.5176294989116592
       127.31612074496638       38.223356098842736        319.7915958177318       0.5176479901559387
       127.33497674786256        38.22926912785519        319.8280214708975        0.517666479360637
       127.35383275075873        38.23518217815327        319.8644458231635       0.5176849665262816
        127.3726887536549        38.24109524973286       319.90086887476605       0.5177034516533989
       127.39154475655107       38.247008342589936        319.9372906259415       0.5177219347425158
       127.41040075944724       38.252921456720635         319.973711076926       0.5177404157941593
       127.42925676234341       38.258834592121154        320.0101302279558       0.5177588948088563
       127.44811276523959        38.26474774878758        320.0465480792668       0.5177773717871333
       127.46696876813576        38.27066092671622         320.082964631095       0.5177958467295173
       127.48582477103193        38.27657412590354        320.1193798836763       0.5178143196365353
        127.5046807739281        38.28248734634586        320.1557938372467        0.517832790508714
       127.52353677682429       38.288400588039735       320.19220649204163       0.5178512593465803
       127.54239277972046        38.29431385098171        320.2286178482969        0.517869726150661
       127.56124878261663        38.30022713516841       320.26502790624806       0.5178881909214829
        127.5801047855128         38.3061404405966       320.30143666613066        0.517906653659573
       127.59896078840897       38.312053767262945       320.33784412818017       0.5179251143654579
       127.61781679130515        38.31796711516311       320.37425029263187       0.5179435730396605
       127.63667279420132        38.32388048429123         320.410655159721       0.5179620296826993
       127.65552879709749        38.32979387464123        320.4470587296828       0.5179804842950915
